,url,link,position,name,bathrooms,bedrooms,beds,images,location,no_of_persons_allowed,rating,type,ammenities,price_in_rupees
0,https://www.airbnb.com/rooms/949163092993570684,https://www.airbnb.com/rooms/949163092993570684?check_in=2024-04-07&check_out=2024-04-21&adults=2&children=0&infants=0&pets=0,1,Compact yet beautiful 1bhk 202,1.0,1,2,"['https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/3c134cbd-5538-4b3a-bd7c-bda1c409a29d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/8a49d9d2-c699-4c94-a21c-bcacb2e2615c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/04244af7-e78c-48cb-9c72-c75c846cad23.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/25d8020c-f3fe-40ad-8223-5a04d7d79990.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/cd28da51-f05b-480c-90ee-1af6b7816383.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/41d8565a-0fce-457c-9467-ee4b8caa64b3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/aef8dcb4-fb05-4b79-b644-0bd2f33835c8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/f742cf5c-019f-47b1-a46f-28b162b689d3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/c273a428-68d6-46f0-861e-8b8bafdd3abd.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/1a23eebd-15d4-47cc-b803-0d35a3d673dd.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/e929029c-c060-4160-bb0e-4f27a270e23c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/1847ecd0-3c7c-4547-9d72-8744e7ef4355.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/7ff3a93d-798d-487c-843c-33af06c81959.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/005aa672-d72a-4fe4-a910-ac37c4b7e428.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/4fdc40b4-1c60-45f8-aa9f-cf7d00b73a58.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/46943339-abce-4dc1-bcf5-8b3963421801.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/49a692c9-d1c3-49c4-8f56-0b7ab876b02c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/0e543daa-20b3-45e4-8ec8-5b621c8d6867.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/3aa5374e-c66a-434c-ab33-50d0a9bf8ea6.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/6c24bc74-eebd-453e-bbde-4ecfd2139166.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/3e7fbd4c-c96f-480a-8bf6-1e307acafd31.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/c131b1e8-59e3-4878-9aed-78375e13869c.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/dc8af077-9350-4150-a59b-f61b8412532d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/66e7f268-1425-4ae7-b02c-6ff6bbcc7468.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-949163092993570684/original/636141f9-b088-45bc-8832-e4eeebfceee9.jpeg?im_w=720']","['Yelenahalli, Beguru, Bangalore South, Bengaluru Urban, Karnataka, 583105, India']",3,4.81,Entire rental unit,"['Wifi', 'Kitchen', 'Self check-in']",19919
1,https://www.airbnb.com/rooms/838368409505652350,https://www.airbnb.com/rooms/838368409505652350?check_in=2024-04-07&check_out=2024-04-21&adults=2&children=0&infants=0&pets=0,2,Friendly 1BHK Sunrise Penthouse with workspace,1.0,1,1,"['https://a0.muscache.com/im/pictures/55d4f623-8e9d-4a7d-aa24-9ea25250bf37.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/b4f6f645-7e1e-4345-9b14-ca01c7ba5879.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/7244c547-9cfd-4ba6-a33b-81463e7089d0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/5e4a9783-0457-4257-8cff-8828e2797ca1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/36e6c4d0-3366-4ae0-983b-39fdf78d2b00.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a6c0e726-3981-464e-887f-fd35f1c38e37.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0c8a2f8c-5f17-4607-b89b-631cabd6cfe1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/88204a42-cc7b-4558-92c2-04474e19d88b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/488996ef-d5e0-4ffa-a0b1-3a673c31274c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/206d395a-6a15-4726-881a-369565d3658f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ad0ee885-3384-44fe-a948-cf1bb6de27ed.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/2daa418c-942d-4081-8a5f-cbf579b6d0b3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/b5675bf2-fa03-4a97-8898-46bb46209615.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/79b837a7-0425-4842-a0d0-9aa7c947de9d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/f795ecf9-2964-4cfb-895f-1c6f06076feb.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a0c5dc0a-dd7f-4f1d-95b3-1e475003f6b2.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3e4e2f37-acde-40a4-9910-f481d4f57d81.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/c4fa752b-6a36-46f2-9532-79482c53eef3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/5efda9cd-0b35-4bfe-8157-a07b7e3d1172.jpg?im_w=720']","['Meenakshi Layout, Siddapura, Whitefield, Bangalore East, Bengaluru Urban, Karnataka, 560066, India']",4,4.9,Entire home,"['Wifi', 'Kitchen', 'Self check-in']",18529
2,https://www.airbnb.com/rooms/1071561081334981451,https://www.airbnb.com/rooms/1071561081334981451?check_in=2024-04-07&check_out=2024-04-21&adults=2&children=0&infants=0&pets=0,3,Cozy 1bhk with lift near ORR,1.0,1,1,"['https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/d226cc75-8260-4784-a0f2-15fd5bf9ecfd.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/baae1453-2bc1-4ee7-9997-63681b92615e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/80e25845-7186-44ea-a5a6-77a1ae52acc3.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/30c98d70-f444-4fd0-b347-46b8a29b7f89.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/27c47ddb-bc5d-4725-b1b2-4e9fd7e764c0.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/bc9a3164-3682-49e1-9d8c-d639d55493d4.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/fedb1312-332d-4f11-88bd-b54cd6f58c74.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/df33017b-bd10-4024-bb08-a85ca38495e7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/e5634b80-de67-48a3-a702-a8c2ee5c53c5.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/203ddb42-f231-4b72-b367-9430ac43ce95.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/d4bb033e-2490-4258-8830-2974a652c02d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/4a3264f4-1830-4e57-ac13-ac6fb62a10e7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/87b40cd6-8512-464d-91ab-84f1e9912527.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/04324645-f3f1-4e31-89fa-172ecd281db7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/28c27e9d-ba3b-41c9-aaa3-b011c7ef8a0a.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/bedff3a4-d600-46e1-8f75-d64f7eab44d8.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/17add78f-59e5-41d5-9221-d7fae0266b4e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/af8ba078-bbf3-42df-a1dd-6b9c509a7abc.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/b3f43ba0-7c66-4127-bbb6-b983314d52c6.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/432f2e03-4c55-48dd-909a-680971f0c4cf.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/4edeabe0-b0b2-4ec4-9b30-a94cd38d35f1.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/f354e6b6-4e97-4b17-9b96-8c2137033552.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/63b42480-1bc9-4697-93cd-3b7edc221a60.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/9d6029d6-830a-4e49-a847-02e6af701328.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/5278aa44-2520-4a83-b254-b5f90c4697b9.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/hosting/Hosting-1071561081334981451/original/fddc0b61-d9aa-414f-8be5-617d447c0585.jpeg?im_w=720']","['P R Layout, Munekolala, Bangalore East, Bengaluru Urban, Karnataka, 560037, India']",4,5.0,Entire home,"['Wifi', 'Kitchen']",24718
3,https://www.airbnb.com/rooms/685122089704721378,https://www.airbnb.com/rooms/685122089704721378?check_in=2024-04-07&check_out=2024-04-21&adults=2&children=0&infants=0&pets=0,4,Comfy 1bhk apartment with balcony-wifi-Bangalore,1.0,1,1,"['https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/6c39b5f4-cc9d-419b-89c2-44792cb15d9e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/734dba01-6997-4150-a8fd-da1b5080a8ab.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/5339ba71-864b-44cb-8df9-4866b015123b.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/8ab54e2e-0da8-4e4e-ae5c-291e6a59a0a7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-654813497648401928/original/31d440cc-e50c-43f9-97a9-bd8c58d2d908.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/6cc84b65-9935-4c41-8705-c25bdf7a7b67.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/7b4e35e6-6036-415f-aff8-cfc1e1ca5081.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/083714fd-3f7e-4d8a-9cd0-948cd76b4f52.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/d6afe082-cf76-4f3d-afde-c89b06cc9e36.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/5b3d3321-d9c6-449a-a6de-6a6ce336bc32.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/b4945441-0523-46bf-9023-cf639ea82c68.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/ecc48d89-28b3-428b-95c0-68419dc1f223.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/b0250527-2d0a-4c0b-926d-22dd35286103.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/eb0dbfd1-2975-4619-94fe-88e85e25b8de.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/c541df32-ae45-44e4-907d-1307e217a7f7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-685122089704721378/original/7c433ac3-58c1-4c26-8d25-8bb0725a7e97.jpeg?im_w=720']","['National Institute of Mental Health and NeuroSciences, 15th Cross Road, Siddapura, Lakkasandra, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560027, India']",2,4.94,Entire serviced apartment,"['Wifi', 'Kitchen', 'Self check-in']",26970
4,https://www.airbnb.com/rooms/29234363,https://www.airbnb.com/rooms/29234363?check_in=2024-04-07&check_out=2024-04-21&adults=2&children=0&infants=0&pets=0,5,Elegant2BHK-8minsTo Manyata-KarleTownCTR-Bhartiya,2.0,2,4,"['https://a0.muscache.com/im/pictures/34bb57c7-6760-4f19-8c8c-ccc37c36244b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d4f2fd03-e481-4441-b993-bd8ce6fc3c92.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/85278e3f-3ac6-4562-9755-2b79eefa691b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/df17c3f8-e824-492b-979b-9af36b27c152.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e20086c1-63d9-4d02-92d8-561ea798070f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/246ca56c-ef68-429b-a2ce-3f5986abb9e3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/7f610baf-8146-4240-9b73-ae6969d2a8f3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/7af509db-3502-4901-8e46-94a552fa74df.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/97a8bb8f-dac5-4dba-a8f4-7e50c992ef04.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/2d1d4168-a3f6-4722-8411-7e5168684fbe.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/4b18a472-5eac-4c6f-8926-9f3902a5028e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/cceb949a-9d4f-42f4-9804-265ab80f7b6a.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/39f3f391-fd53-43e1-8b90-fbdd491c25ed.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0960c52f-e77d-477f-bd9a-313882a663bc.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/8721fbe9-7419-4649-a2a8-5fa4933773bf.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/f655ac27-9a30-47ab-9fba-1c1301de9689.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/6298bc6b-9fd3-4400-b55a-534020cbe2f3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/c9267bfc-e932-4bb9-accc-dcf0a46e56b9.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e00f4918-0542-485c-8328-cdaf4837b399.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/80b08207-4fed-4484-ba63-68ad0ac0ba0c.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/aae312ef-9f5a-4e1b-8a65-a408cd167251.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/a80cdc25-a8d7-4246-9784-e392f5a4dce3.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/45fe6af3-a9bf-491e-96fc-1cf0a7c94457.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ecbaba9b-ef83-4f35-9ecf-e2b4a4193845.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/e81aa94f-fe30-4611-97b3-f89055b271ff.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/23c2e704-a4f9-45e2-b50c-1609b94beab2.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/9bcffb07-7424-45c1-bef6-e8229794d53d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/bdf150ca-cdbc-49f1-b777-c2aae7e26136.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/bd70728d-e567-40ec-b035-551d3f0b43d5.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/4fd7d7e8-9ad2-4991-bd64-fef119004db3.jpg?im_w=720']","['2nd Cross Road, Dr. Shivaram Karanth Nagar, R K Hegde Nagara, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India']",6,4.74,Entire condo,"['Wifi', 'Kitchen', 'Self check-in']",22860
5,https://www.airbnb.com/rooms/1067170516343164058,https://www.airbnb.com/rooms/1067170516343164058?check_in=2024-04-07&check_out=2024-04-21&adults=2&children=0&infants=0&pets=0,6,"2bhk house with private terrace, bbq &fire pit.",1.5,2,2,"['https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/f2064725-c97b-4dcd-b8a7-5246275a0987.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/76337f3d-fbb0-4333-9303-bad681ebdefd.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/3428669b-d379-4af1-a6b2-3fe697508e10.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/232c90e7-d333-44c7-866d-05bebe6bb428.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/b0eec391-d41b-466e-b3ab-9c97d2d410e7.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/662703aa-dfb6-4677-874f-d5d92cf202ef.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/1c027f51-da06-4cd0-8923-70b33ffde911.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/503658e4-4863-4cff-991c-00a795f9077d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/b29badb1-f0bd-4254-a682-d02ce751dc81.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/06c7a509-7e5f-4293-89b9-ca5c898270cd.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/a930eeef-4f11-4d92-acf9-e484cd7f860d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/302fb012-d18e-4519-b027-faa33e21ab0d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/e8058964-38ea-414f-b3ed-b172d62f974d.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/52fade8e-b518-4d69-811a-577727de65cb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1067170516343164058/original/e17bd4ca-d0d4-4002-9e22-b63f54d48259.jpeg?im_w=720']","['Hagadur Road, Varthur Kodi, Ramagondanahalli, Nagondanahalli, Whitefield, Bangalore East, Bengaluru Urban, Karnataka, 560066, India']",4,5.0,Entire condo,"['Wifi', 'Kitchen']",31520
6,https://www.airbnb.com/rooms/1107781971076392530,https://www.airbnb.com/rooms/1107781971076392530?check_in=2024-04-07&check_out=2024-04-21&adults=2&children=0&infants=0&pets=0,7,"BluO @ BTM Layout - Kitchen, Balcony Lift Garden 1",1.0,1,1,"['https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/dc1a5558-4d1b-4625-b245-95f95a0a1c7e.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/b3707025-6a4d-418b-985b-50d91ab2d5aa.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/26acf373-f04f-4d7c-bfd5-8709b85c66a5.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/dc1d3dc4-3641-42bf-9ecd-9ec79c4859fb.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/44a9fba3-b9de-4a7e-ad7f-7c7ef5923603.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/32bebd39-4b7c-48e8-9d0d-6bcb2765ca71.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/bd4ea106-64dc-4906-8528-3f8be1db2b85.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/235a852e-58f7-4e50-bd43-eba92df7c8a0.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/b8302d76-41e9-477e-b915-2aa6c26a4313.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0c3d2d2e-dde9-429d-8d5a-9d5bbdf20d02.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/d9e6d775-cb2a-41e5-8961-9a3d872bd852.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/7fcbfb9b-eeb1-482a-ada6-d637741b09dd.jpeg?im_w=720', 'https://a0.muscache.com/im/pictures/343a5f58-bfe0-4d8f-b6e2-cf1b0201c5f7.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/4d97e158-81ea-4048-8fcf-a5ca80d46cac.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-1107781971076392530/original/63d91291-17e3-43a5-9c32-ae2708464c30.jpeg?im_w=720']","['Ragigudda-Silk Board Integrated Flyover (u/c), MCHS Colony, Kuvempu Nagar, BTM Layout, Bangalore South, Bengaluru Urban, Karnataka, 560069, India']",3,2.5,Entire rental unit,"['Wifi', 'Kitchen', 'Self check-in']",46378
7,https://www.airbnb.com/rooms/30300931,https://www.airbnb.com/rooms/30300931?check_in=2024-04-07&check_out=2024-04-21&adults=2&children=0&infants=0&pets=0,8,South Park - 2BHK near Metro Station (Jayanagar),2.0,2,2,"['https://a0.muscache.com/im/pictures/61890ea1-6128-49cf-b9d7-2db2f44d3ca8.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/05646f26-b54b-452c-91d5-1a48a9a67c3f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/86956e4e-6496-4278-b1be-de64235e448e.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/c943f7ff-ec5f-4ba6-8c13-896423f71d6f.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/40dde73d-4677-464b-a302-cc5c66308e0d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/3b5376cc-f058-47f5-a1e8-e4a54d4566fb.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/51e177a8-83ab-44f8-a22a-faf0707bd459.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/ec5579cd-babf-4e2d-8271-32c63db9198d.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/52404c63-d758-4eb8-9ce0-787cb4f077f2.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/4d44ed4b-e384-4806-ac4c-671902b98c85.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/dfadfe0d-b8d2-4953-a2de-d111c0a7dee1.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/b5773a77-8d22-4e66-be1b-60cddc0b4dbb.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/850e8612-1eb8-4273-b8f3-8a35538cd930.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/70241ffb-5c74-447e-8f06-072407318111.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0a2baa4e-4049-4ac9-a3b0-4ad090704431.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/34843b64-1962-46bd-ab1a-8dae1262d2bc.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/1976f3b9-f9c6-48a6-8c3b-43ece25fec04.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d3596a4c-2d76-441a-8c64-149e0eeb0e88.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/830e2bfa-34c3-42ed-90ad-cce78ec4dcab.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/9276d20b-b11f-4ea2-935d-661194fda019.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/897a64ee-ac5a-4ef8-a242-f3d5c2a65d5b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/d002efb1-2db2-4b6f-b868-0872077e004b.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/09b4e7e0-662d-496d-babb-04963399c51a.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/cb24a1bb-5f44-4e72-8068-2928e8509219.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/99a85140-621a-4141-b31d-a6ffaf37ec19.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/0ce1524b-03fc-4021-ae03-b90571aa7728.jpg?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-30300931/original/6dbea8fc-064e-4097-924f-1d39b8abcd03.png?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-30300931/original/87c7f003-ecec-48d7-8923-f40faae881b8.png?im_w=720', 'https://a0.muscache.com/im/pictures/miso/Hosting-30300931/original/a2b98197-6024-4513-809e-528eef27cef5.png?im_w=720', 'https://a0.muscache.com/im/pictures/95d33bb4-16f5-49bc-89d3-8307a51d7079.jpg?im_w=720']","['28th Cross Road, Jayanagar 6th Block, Jayanagar, Bangalore South, Bengaluru Urban, Karnataka, 560011, India']",5,4.71,Entire serviced apartment,"['Wifi', 'Kitchen', 'Self check-in']",56656
